tmstamp,loadcell_5f
2023-12-12 12:05:00,45.3875
2023-12-12 12:10:00,45.1375
2023-12-12 12:15:00,44.7625
2023-12-12 12:20:00,45.1375
2023-12-12 12:25:00,45.3875
2023-12-12 12:30:00,45.0125
2023-12-12 12:35:00,45.6375
2023-12-12 12:40:00,45.3875
2023-12-12 12:45:00,45.3875
2023-12-12 12:50:00,46.0125
2023-12-12 12:55:00,45.1375
2023-12-12 13:00:00,45.3875
2023-12-12 13:05:00,45.0125
2023-12-12 13:10:00,45.3875
2023-12-12 13:15:00,45.0125
2023-12-12 13:20:00,45.0125
2023-12-12 13:25:00,46.2625
2023-12-12 13:30:00,45.3875
2023-12-12 13:35:00,45.0125
2023-12-12 13:40:00,45.1375
2023-12-12 13:45:00,44.5125
2023-12-12 13:50:00,43.2625
2023-12-12 13:55:00,43.5125
2023-12-12 14:00:00,43.1375
2023-12-12 14:05:00,43.5125
2023-12-12 14:10:00,43.2625
2023-12-12 14:15:00,40.7625
2023-12-12 14:20:00,40.1375
2023-12-12 14:25:00,41.2625
2023-12-12 14:30:00,42.0125
2023-12-12 14:35:00,41.3875
2023-12-12 14:40:00,693.5125
2023-12-12 14:45:00,811.2625
2023-12-12 14:50:00,811.5125
2023-12-12 14:55:00,809.1375
2023-12-12 15:00:00,808.3875
2023-12-12 15:05:00,808.1375
2023-12-12 15:10:00,808.1375
2023-12-12 15:15:00,807.8875
2023-12-12 15:20:00,807.2625
2023-12-12 15:25:00,807.1375
2023-12-12 15:30:00,807.8875
2023-12-12 15:35:00,806.6375
2023-12-12 15:40:00,806.5125
2023-12-12 15:45:00,1287.0125
2023-12-12 15:50:00,1972.0125
2023-12-12 15:55:00,1943.2625
2023-12-12 16:00:00,1940.7625
2023-12-12 16:05:00,1942.0125
2023-12-12 16:10:00,1942.0125
2023-12-12 16:15:00,1942.0125
2023-12-12 16:20:00,1942.0125
2023-12-12 16:25:00,1943.2625
2023-12-12 16:30:00,1943.2625
2023-12-12 16:35:00,1943.2625
2023-12-12 16:40:00,1942.0125
2023-12-12 16:45:00,1942.0125
2023-12-12 16:50:00,1942.0125
2023-12-12 16:55:00,1940.7625
2023-12-12 17:00:00,1940.7625
2023-12-12 17:05:00,1944.5125
2023-12-12 17:10:00,1939.5125
2023-12-12 17:15:00,1940.7625
2023-12-12 17:20:00,1940.7625
2023-12-12 17:25:00,1940.7625
2023-12-12 17:30:00,1950.7625
2023-12-12 17:35:00,1953.2625
2023-12-12 17:40:00,1957.0125
2023-12-12 17:45:00,1959.5125
2023-12-12 17:50:00,1937.0125
2023-12-12 17:55:00,1984.5125
2023-12-12 18:00:00,2023.2625
2023-12-12 18:05:00,2093.2625
2023-12-12 18:10:00,2077.0125
2023-12-12 18:15:00,2099.5125
2023-12-12 18:20:00,2050.7625
2023-12-12 18:25:00,2063.2625
2023-12-12 18:30:00,2079.5125
2023-12-12 18:35:00,1960.7625
2023-12-12 18:40:00,1948.2625
2023-12-12 18:45:00,1948.2625
2023-12-12 18:50:00,1949.5125
2023-12-12 18:55:00,1948.2625
2023-12-12 19:00:00,1949.5125
2023-12-12 19:05:00,1949.5125
2023-12-12 19:10:00,1950.7625
2023-12-12 19:15:00,1948.2625
2023-12-12 19:20:00,1950.7625
2023-12-12 19:25:00,1947.0125
2023-12-12 19:30:00,1950.7625
2023-12-12 19:35:00,1947.0125
2023-12-12 19:40:00,1948.2625
2023-12-12 19:45:00,1945.7625
2023-12-12 19:50:00,1947.0125
2023-12-12 19:55:00,1945.7625
2023-12-12 20:00:00,1948.2625
2023-12-12 20:05:00,1947.0125
2023-12-12 20:10:00,1949.5125
2023-12-12 20:15:00,1948.2625
2023-12-12 20:20:00,1948.2625
2023-12-12 20:25:00,1949.5125
2023-12-12 20:30:00,1945.7625
2023-12-12 20:35:00,1948.2625
2023-12-12 20:40:00,1947.0125
2023-12-12 20:45:00,1948.2625
2023-12-12 20:50:00,1947.0125
2023-12-12 20:55:00,1949.5125
2023-12-12 21:00:00,1945.7625
2023-12-12 21:05:00,1949.5125
2023-12-12 21:10:00,1947.0125
2023-12-12 21:15:00,1952.0125
2023-12-12 21:20:00,1947.0125
2023-12-12 21:25:00,1948.2625
2023-12-12 21:30:00,1947.0125
2023-12-12 21:35:00,1945.7625
2023-12-12 21:40:00,1950.7625
2023-12-12 21:45:00,1947.0125
2023-12-12 21:50:00,1950.7625
2023-12-12 21:55:00,1945.7625
2023-12-12 22:00:00,1949.5125
2023-12-12 22:05:00,1949.5125
2023-12-12 22:10:00,1949.5125
2023-12-12 22:15:00,1952.0125
2023-12-12 22:20:00,1947.0125
2023-12-12 22:25:00,1950.7625
2023-12-12 22:30:00,1947.0125
2023-12-12 22:35:00,1949.5125
2023-12-12 22:40:00,1949.5125
2023-12-12 22:45:00,1954.5125
2023-12-12 22:50:00,1955.7625
2023-12-12 22:55:00,1947.0125
2023-12-12 23:00:00,1955.7625
2023-12-12 23:05:00,1952.0125
2023-12-12 23:10:00,1952.0125
2023-12-12 23:15:00,1954.5125
2023-12-12 23:20:00,1948.2625
2023-12-12 23:25:00,1952.0125
2023-12-12 23:30:00,1952.0125
2023-12-12 23:35:00,1950.7625
2023-12-12 23:40:00,1955.7625
2023-12-12 23:45:00,1948.2625
2023-12-12 23:50:00,1955.7625
2023-12-12 23:55:00,1948.2625
2023-12-13 00:00:00,1945.7625
2023-12-13 00:05:00,1950.7625
2023-12-13 00:10:00,1945.7625
2023-12-13 00:15:00,1952.0125
2023-12-13 00:20:00,1950.7625
2023-12-13 00:25:00,1947.0125
2023-12-13 00:30:00,1950.7625
2023-12-13 00:35:00,1944.5125
2023-12-13 00:40:00,1949.5125
2023-12-13 00:45:00,1945.7625
2023-12-13 00:50:00,1949.5125
2023-12-13 00:55:00,1952.0125
2023-12-13 01:00:00,1944.5125
2023-12-13 01:05:00,1954.5125
2023-12-13 01:10:00,1952.0125
2023-12-13 01:15:00,1952.0125
2023-12-13 01:20:00,1955.7625
2023-12-13 01:25:00,1949.5125
2023-12-13 01:30:00,1953.2625
2023-12-13 01:35:00,1950.7625
2023-12-13 01:40:00,1959.5125
2023-12-13 01:45:00,1963.2625
2023-12-13 01:50:00,1965.7625
2023-12-13 01:55:00,1963.2625
2023-12-13 02:00:00,1973.2625
2023-12-13 02:05:00,1977.0125
2023-12-13 02:10:00,1972.0125
2023-12-13 02:15:00,1999.5125
2023-12-13 02:20:00,1978.2625
2023-12-13 02:25:00,1977.0125
2023-12-13 02:30:00,1972.0125
2023-12-13 02:35:00,1973.2625
2023-12-13 02:40:00,1973.2625
2023-12-13 02:45:00,1970.7625
2023-12-13 02:50:00,1969.5125
2023-12-13 02:55:00,1968.2625
2023-12-13 03:00:00,1968.2625
2023-12-13 03:05:00,1967.0125
2023-12-13 03:10:00,1963.2625
2023-12-13 03:15:00,1962.0125
2023-12-13 03:20:00,1964.5125
2023-12-13 03:25:00,1962.0125
2023-12-13 03:30:00,1960.7625
2023-12-13 03:35:00,1962.0125
2023-12-13 03:40:00,1964.5125
2023-12-13 03:45:00,1962.0125
2023-12-13 03:50:00,1964.5125
2023-12-13 03:55:00,1964.5125
2023-12-13 04:00:00,1963.2625
2023-12-13 04:05:00,1964.5125
2023-12-13 04:10:00,1963.2625
2023-12-13 04:15:00,1964.5125
2023-12-13 04:20:00,1967.0125
2023-12-13 04:25:00,1970.7625
2023-12-13 04:30:00,1974.5125
2023-12-13 04:35:00,1974.5125
2023-12-13 04:40:00,1964.5125
2023-12-13 04:45:00,1958.2625
2023-12-13 04:50:00,1958.2625
2023-12-13 04:55:00,1958.2625
2023-12-13 05:00:00,1958.2625
2023-12-13 05:05:00,1958.2625
2023-12-13 05:10:00,1958.2625
2023-12-13 05:15:00,1958.2625
2023-12-13 05:20:00,1959.5125
2023-12-13 05:25:00,1959.5125
2023-12-13 05:30:00,1960.7625
2023-12-13 05:35:00,1962.0125
2023-12-13 05:40:00,1963.2625
2023-12-13 05:45:00,1965.7625
2023-12-13 05:50:00,1968.2625
2023-12-13 05:55:00,1967.0125
2023-12-13 06:00:00,1967.0125
2023-12-13 06:05:00,1968.2625
2023-12-13 06:10:00,1969.5125
2023-12-13 06:15:00,1969.5125
2023-12-13 06:20:00,1969.5125
2023-12-13 06:25:00,1970.7625
2023-12-13 06:30:00,1970.7625
